DiasParaEleicaoBR,DiasParaEleicaoUSA,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,MACD_Signal,WTI_Retorno_63d_lag3,Classe
-0.37182796,-0.20148094,-0.30051553,-0.17123911,-0.44090548,-0.394046,-0.9396428,0.099848606,-0.5039199,Neutro
-0.370723,-0.19970854,-0.30043566,-0.17050216,-0.43927386,-0.39307368,-0.9395632,0.099814974,-0.51026404,Neutro
-0.35734382,-0.19523348,-0.31984335,-0.22243093,-0.44515347,-0.3924616,-0.96997863,0.13908823,-0.3888953,Neutro
-0.35907185,-0.19265138,-0.3023149,-0.20902841,-0.43639013,-0.4015727,-0.9955802,0.30454478,-0.4414521,Neutro
-0.31255734,-0.14734615,-0.31658715,-0.19072947,-0.50372756,-0.3587098,-0.9963239,0.7056264,-0.50047463,Neutro
-0.3049524,-0.14366297,-0.32261327,-0.195236,-0.5202581,-0.29121393,-0.9903687,0.5840351,-0.45369193,Neutro
-0.3070616,-0.14706695,-0.32379958,-0.18963829,-0.5211056,-0.3223085,-0.9873612,0.59767497,-0.41985062,Neutro
-0.30441692,-0.1452977,-0.3290803,-0.18569526,-0.5251875,-0.28777435,-1.0084862,0.585521,-0.36706784,Neutro
-0.30496657,-0.14668079,-0.31948867,-0.18986285,-0.52123797,-0.28611466,-0.9908758,0.5882392,-0.4533777,Neutro
-0.30402994,-0.14664319,-0.31934145,-0.18959641,-0.5211823,-0.28595304,-0.99084085,0.5887112,-0.45548967,Neutro
-0.30547532,-0.1550806,-0.32052782,-0.18672091,-0.5238396,-0.3150331,-0.9947096,0.63286364,-0.4377943,Neutro
-0.31272694,-0.1553558,-0.32733873,-0.19508573,-0.5250207,-0.32886487,-0.9991072,0.6395412,-0.38513294,Neutro
-0.30402994,-0.14664319,-0.31934145,-0.18959641,-0.5211823,-0.28595304,-0.99084085,0.5887112,-0.45548967,Neutro
-0.30714875,-0.14727065,-0.32379958,-0.18910292,-0.52199346,-0.32055584,-0.98633635,0.60459507,-0.42036647,Neutro
-0.3224777,-0.13232875,0.023783965,-0.31179142,-0.56995153,-0.27908602,-0.021813925,0.74825287,-0.24888574,Neutro
-0.34226325,-0.1173041,0.022205621,-0.2541687,-0.5443752,-0.27287194,-0.0005499695,0.724204,-0.63043576,Neutro
-0.34443521,-0.12659824,0.023025822,-0.2708969,-0.54595846,-0.36220166,-0.0041976324,0.9406028,-0.45315373,Neutro
-0.34709555,-0.1380308,0.023025822,-0.27719235,-0.539659,-0.3913282,-0.001300758,1.0065871,-0.4396973,Neutro
-0.40190494,-0.1771312,0.021161139,-0.24686933,-0.45187074,-0.39909643,0.007761305,0.43112972,-0.5921526,Neutro
-0.40995944,-0.18389964,0.021142624,-0.23363109,-0.452768,-0.38527334,0.003780842,0.23334418,-0.60943395,Neutro
-0.40413803,-0.18315676,0.02110583,-0.23306587,-0.4578382,-0.38517594,0.003779311,0.23949131,-0.5990974,Neutro
-0.40995944,-0.18389964,0.021142624,-0.23363109,-0.452768,-0.38527334,0.003780842,0.23334418,-0.60943395,Neutro
-0.40590757,-0.18426712,0.021142218,-0.22615105,-0.45021373,-0.38783914,0.0025121265,0.2665455,-0.6140494,Neutro
-0.39872786,-0.1864328,0.021205813,-0.21245041,-0.45044073,-0.38829583,0.006413847,0.2682864,-0.606213,Neutro
-0.40382552,-0.18427725,0.021142218,-0.22624022,-0.45115137,-0.38772035,0.0062239207,0.27003565,-0.6107671,Neutro
-0.4011686,-0.18630789,0.021141157,-0.21246514,-0.45111725,-0.3876492,0.009025976,0.2682864,-0.61495686,Neutro
-0.403599,-0.18637304,0.021142218,-0.21246514,-0.45111725,-0.38764492,0.0090649575,0.2682268,-0.612446,Neutro
-0.3209484,-0.1521896,-0.30323088,-0.19343981,-0.48518476,-0.37801442,-0.98751,0.87489283,-0.5030291,Neutro
-0.30675945,-0.14020929,-0.30125815,-0.18482774,-0.49987432,-0.28094593,-0.9633806,0.61722815,-0.6009801,Neutro
-0.309939,-0.14149204,-0.2980066,-0.18436496,-0.49990955,-0.27914983,-0.9630388,0.6151388,-0.5976218,Neutro
-0.32936922,-0.15052105,-0.2907084,-0.10375139,-0.48223808,-0.2429071,-0.892739,0.056198698,-0.6590325,Neutro
-0.32427758,-0.14486583,-0.28410172,-0.07726914,-0.52316296,-0.24983606,-0.8711393,0.088340245,-0.7046202,Neutro
-0.3337026,-0.15055166,-0.28435147,-0.06058846,-0.5358809,-0.2439096,-0.86882687,0.048185542,-0.73329157,Neutro
-0.33320236,-0.16568395,-0.2598342,-0.07600173,-0.49339223,-0.2434247,-0.8109041,-0.42173588,-0.69594514,Neutro
-0.35633433,-0.20108439,-0.22056562,-0.036269333,-0.4580348,-0.20449017,-0.7488912,-1.1565541,-0.65099394,Neutro
-0.3422827,-0.21268179,-0.21470162,-0.00066379143,-0.4757198,-0.19274223,-0.80785275,-1.0355719,-0.66550773,Neutro
-0.34431118,-0.21270208,-0.2147219,-0.00066379143,-0.4757198,-0.19274013,-0.8081005,-1.0347613,-0.6640037,Neutro
-0.34431118,-0.21270208,-0.2147219,-0.00066379143,-0.4757198,-0.19274013,-0.8081005,-1.0347613,-0.6640037,Neutro
-0.3454216,-0.21491112,-0.2147219,0.011342176,-0.47565573,-0.19278054,-0.81056505,-1.034189,-0.6636581,Neutro
-0.32062647,-0.20062543,-0.25145572,-0.08774753,-0.47959152,-0.197836,-0.80547535,-1.128035,-0.37465286,Neutro
-0.32950705,-0.1672169,-0.29204085,-0.080641925,-0.55737615,-0.24751872,-0.898852,-0.0040002055,-0.5156062,Neutro
-0.32426742,-0.15378556,-0.30019253,-0.07094767,-0.5680577,-0.25347355,-0.9063224,0.10775889,-0.5459382,Neutro
-0.31962007,-0.15819097,-0.32074776,-0.11032627,-0.5633791,-0.24686727,-0.919696,0.0791494,-0.37634954,Neutro
-0.31399518,-0.14884591,-0.29986036,-0.08731602,-0.5461588,-0.26021382,-0.9077945,0.13513246,-0.526562,Neutro
-0.32193634,-0.16209276,-0.3153247,-0.121527754,-0.5364358,-0.2937194,-0.9652357,0.24536967,-0.4226437,Neutro
-0.32144272,-0.154618,-0.31554234,-0.11131179,-0.48974293,-0.27549067,-0.9334587,0.08374127,-0.4331086,Neutro
-0.3033475,-0.14250104,-0.30763632,-0.2077453,-0.52072966,-0.25576872,-0.9830134,0.59931177,-0.45428446,Neutro
-0.32728007,-0.16126885,-0.3174922,-0.18736884,-0.5231736,-0.26851758,-0.9831548,0.6733028,-0.51252145,Neutro
0.0872731,0.0940035,0.024582705,-0.24844676,-0.65568966,-0.3552517,-0.0043496806,0.6814863,-0.5668359,Neutro
0.22405869,0.13543658,0.02663937,-0.22313994,-0.66547316,-0.34392157,-0.039532695,0.2145233,-0.36280748,Neutro
0.22987999,0.15112133,0.026790695,-0.20138642,-0.66941375,-0.34521207,-0.028232008,0.2226516,-0.36463445,Neutro
0.23286684,0.13603444,0.02693955,0.043253418,-0.739978,-0.36874077,-0.007706887,0.62173593,-0.48526013,Neutro
0.25884455,0.16515103,0.026680417,0.029119143,-0.778129,-0.41131848,-0.0040517375,0.34164187,-0.4320877,Neutro
0.1863721,0.044819888,0.024200616,-0.03980926,-0.7335501,-0.33914748,0.021651529,-0.94236535,-0.3498439,Neutro
-0.02363629,-0.012697981,0.022751985,-0.017781122,-0.64762086,-0.32216233,0.024712512,-1.5324827,-0.45096308,Neutro
-0.056841053,-0.049705073,0.023404645,0.05203236,-0.66493076,-0.3234764,0.027679808,-1.5617895,-0.051722586,Neutro
-0.1385509,-0.15774913,0.023485323,0.09722839,-0.6619913,-0.34014833,0.02773827,-1.2421813,-0.03211835,Neutro
-0.16927266,-0.1851894,0.023248054,0.10082291,-0.6908158,-0.33392963,0.029639238,-1.131774,-0.016078567,Neutro
-0.1868357,-0.21824116,-0.2935756,0.068275854,-0.6301865,-0.36248043,-1.0173373,-0.94111145,0.029886564,Neutro
-0.17771478,-0.1944579,-0.28431332,0.06035579,-0.6468961,-0.3079325,-0.9953795,-1.0526443,-0.1684925,Neutro
-0.17949463,-0.1961007,-0.28428373,0.060293693,-0.6453273,-0.30674702,-0.99566895,-1.0546211,-0.16552553,Neutro
-0.17945914,-0.19470216,-0.28427708,0.06221559,-0.6467374,-0.3091858,-0.9952422,-1.0488708,-0.17121582,Neutro
-0.17431526,-0.19256504,-0.2840631,0.06641554,-0.6461968,-0.3161744,-1.0072702,-0.998813,-0.17154038,Neutro
-0.16820435,-0.17675826,-0.28456914,0.046861384,-0.6605923,-0.29283938,-0.99739033,-1.1041329,-0.20351766,Neutro
-0.129449,-0.15279807,-0.30543187,0.046333954,-0.6712286,-0.29199684,-1.0130726,-1.0973706,-0.17825106,Neutro
-0.13509859,-0.15435101,-0.30610564,0.04756324,-0.67405635,-0.29212618,-1.0130726,-1.0816942,-0.17668584,Neutro
-0.13489911,-0.14327112,-0.3045379,0.05082225,-0.6684745,-0.2963925,-1.0140884,-1.0919852,-0.21662027,Neutro
-0.07889721,-0.060681,-0.30589896,0.007164651,-0.6556281,-0.27503246,-1.0223178,-1.3494483,-0.13998726,Neutro
-0.06891869,-0.056452647,-0.30630997,0.01292092,-0.64369214,-0.2811238,-1.0173287,-1.3674717,-0.14688241,Neutro
-0.044934407,-0.04145064,-0.30623373,-0.046800226,-0.646203,-0.25894976,-1.0115272,-1.4623011,-0.2516725,Neutro
-0.0134560745,-0.045044947,-0.3073622,-0.083811134,-0.6403804,-0.26155123,-0.9764824,-1.4542862,-0.24373083,Neutro
0.07073139,-0.04492912,-0.31027907,-0.035036847,-0.7013728,-0.24185124,-0.99134696,-1.0273279,-0.20609519,Neutro
0.065841824,-0.028032456,-0.30793822,-0.015266625,-0.677867,-0.2528633,-0.96944314,-1.099323,-0.18170814,Neutro
0.12007455,0.056759946,-0.39183295,0.006896925,-0.7626013,-0.34298667,-1.1311271,0.27049857,-0.2157444,Neutro
0.073415406,0.01723295,-0.3940815,-0.0054771625,-0.7581721,-0.34424528,-1.1054158,0.2803148,-0.20788167,Neutro
0.07546088,0.007826183,-0.39280632,-0.007046938,-0.7587816,-0.3505244,-1.1078725,0.25752193,-0.20164259,Neutro
0.079038545,0.018422684,-0.39296618,-0.005423319,-0.7592883,-0.34969863,-1.1073574,0.26167554,-0.19537608,Neutro
0.048111416,-0.026656572,-0.39821267,-0.008830026,-0.7564722,-0.34599796,-1.0973496,0.25243625,-0.19398855,Neutro
0.055635106,-0.019017482,-0.39887717,-0.013218863,-0.7781066,-0.33520702,-1.1053693,0.26614055,-0.2475154,Neutro
0.119756855,0.013326343,0.028244648,0.0136209335,-0.8043999,-0.34934857,0.00496457,-0.16084339,-0.03949591,Neutro
0.05969962,-0.05391491,0.0261486,0.005939586,-0.7324713,-0.24141484,0.012405816,-1.2053617,-0.17228442,Neutro
0.07171101,-0.06174983,0.026502702,-0.021507876,-0.74647725,-0.22382513,0.029332832,-1.1443324,-0.10271018,Neutro
0.18084487,0.0061831716,0.027225826,-0.048566777,-0.7681544,-0.2036842,0.037407644,-1.1255621,0.0042979587,Neutro
0.17544322,0.014471024,0.02709868,-0.07302548,-0.76143336,-0.19738238,0.036402553,-1.1323092,-0.1190672,Neutro
0.17544322,0.014471024,0.02709868,-0.07302548,-0.76143336,-0.19738238,0.036402553,-1.1323092,-0.1190672,Neutro
0.1818758,0.011831363,0.027958918,-0.105414,-0.7984219,-0.24238326,0.027164012,-0.6982294,-0.08205213,Neutro
0.058715444,-0.044015557,-0.33431572,-0.16303334,-0.8243954,-0.2255312,-1.0644695,-0.5363849,-0.14486787,Neutro
-0.009631107,-0.043603394,-0.3130779,-0.119750336,-0.72767323,-0.22362421,-0.95996857,-1.3014888,-0.33506942,Neutro
-0.04312237,-0.059054542,-0.31189567,-0.12008971,-0.7264227,-0.22214878,-0.9766865,-1.2820785,-0.33686942,Neutro
0.04740094,-0.04750005,-0.32465598,-0.13687766,-0.80960774,-0.21113627,-1.048287,-0.6632532,-0.2922742,Neutro
0.055833157,-0.05945491,-0.32253316,-0.07046356,-0.6956967,-0.20454873,-0.9856333,-0.9677493,-0.32219103,Neutro
0.05648119,-0.0648413,-0.3297127,-0.09733578,-0.73177946,-0.20957021,-1.0231048,-0.59258115,-0.11079565,Neutro
0.09839228,-0.012257301,-0.40443465,-0.048413593,-0.7714253,-0.3072817,-1.1265386,0.19872418,-0.1754227,Neutro
0.061313003,0.0073396233,-0.4158898,-0.050051175,-0.76151216,-0.3299077,-1.1298978,0.25219125,-0.09383625,Neutro
0.035078008,-0.025391992,-0.42063546,-0.031709693,-0.7464848,-0.32180518,-1.1993724,0.49086836,-0.2433917,Neutro
0.0411207,-0.017395923,-0.41940737,-0.032542992,-0.73350894,-0.32924262,-1.201933,0.36017653,-0.22806267,Neutro
0.023699556,-0.029439697,-0.4219195,-0.014284573,-0.70862734,-0.38160056,-1.2193936,0.68555826,-0.3480513,Neutro
0.038492355,-0.025820205,-0.41442212,-0.0502424,-0.69243395,-0.36916238,-1.1795822,0.5675015,-0.49575442,Neutro
0.06663956,-0.00034506677,-0.39801326,-0.06063005,-0.695969,-0.3527986,-1.1696688,0.6024846,-0.5421438,Neutro
0.08821914,0.030446453,-0.39555365,-0.058458928,-0.70728296,-0.34765995,-1.1961411,0.42728606,-0.54021895,Neutro
0.09320125,0.04488446,-0.41371575,-0.06676439,-0.71273327,-0.36737782,-1.180312,0.43611422,-0.35790277,Neutro
0.09026974,0.03368434,-0.41235784,-0.047817867,-0.7142562,-0.34645134,-1.2135323,0.40060237,-0.3885637,Neutro
0.098461725,0.046014167,-0.4096735,-0.020230476,-0.72074354,-0.3712509,-1.1955075,0.377378,-0.40076342,Neutro
0.06256813,0.010774984,-0.41520962,-0.016291793,-0.7362001,-0.37808385,-1.2479516,0.56630445,-0.3586833,Neutro
0.07827723,0.02043178,-0.40943614,-0.02006077,-0.72166234,-0.39015773,-1.2141312,0.46508366,-0.36807463,Neutro
0.072237246,-0.0027037542,-0.39664283,-0.018228559,-0.7178715,-0.3860094,-1.2522821,0.53910863,-0.32371375,Neutro
0.072708845,0.0072333366,-0.39706558,-0.043838356,-0.71694994,-0.39005524,-1.2357137,0.49879363,-0.2828427,Neutro
0.18120071,0.080758914,0.028426874,0.021391602,-0.7821208,-0.4110949,-0.0065657124,0.6069314,-0.35812795,Neutro
0.18119137,0.08169809,0.028439688,0.021956949,-0.78220177,-0.4083182,-0.005888802,0.60468334,-0.3799532,Neutro
0.24361968,0.10475802,0.028432557,-0.013249563,-0.7783277,-0.37448028,0.017361296,0.50163573,-0.27542216,Neutro
0.23063086,0.123939134,0.028392088,0.013489194,-0.78128463,-0.40884715,0.012911016,0.51800096,-0.29031187,Neutro
0.21416332,0.1152775,0.028492073,0.01285434,-0.7637515,-0.5108723,0.004432678,0.65824485,-0.43930626,Neutro
0.23170039,0.1145016,0.02805416,-0.01654506,-0.7038019,-0.49376413,0.012710243,0.068975545,-0.29516897,Neutro
0.23223114,0.11433678,0.028095182,0.009016378,-0.70372105,-0.49432275,0.008138663,0.08726331,-0.31525505,Neutro
0.24124715,0.11209283,0.027874757,0.007880775,-0.7046751,-0.498216,0.007671858,0.056559473,-0.32128358,Neutro
0.23425177,0.11877601,0.027895354,0.0093569,-0.7039702,-0.5098683,-0.013162481,0.035029165,-0.43204454,Neutro
0.1662833,0.0875372,0.027853163,0.01808055,-0.70968676,-0.52203953,0.0016014575,0.41521314,-0.40426752,Neutro
0.16420527,0.08712214,0.027831005,0.018481031,-0.7090569,-0.52343696,0.0011030998,0.40954915,-0.397076,Neutro
0.08440922,0.034389373,-0.38283372,-0.029201072,-0.8432919,-0.46796715,-1.2119846,-0.020617884,-0.3518844,Neutro
0.059720166,-0.013607728,-0.38359353,-0.030653197,-0.8454362,-0.4735263,-1.1825504,-0.0070486027,-0.30935445,Neutro
0.04969479,-0.01669355,-0.3890446,-0.029265052,-0.8515584,-0.47103447,-1.1989017,0.085108764,-0.34646472,Neutro
0.08421775,0.00534591,-0.39559457,-0.021755803,-0.6659429,-0.4820812,-1.196881,0.057904,-0.32824576,Neutro
0.08470129,0.0133026345,-0.39726317,-0.023418467,-0.6536513,-0.4967221,-1.2319068,0.19952773,-0.37697402,Neutro
0.07956094,0.0091985455,-0.39887518,-0.021648701,-0.72383136,-0.40648568,-1.2259892,0.45543563,-0.36049998,Neutro
0.08068922,0.009441482,-0.39597118,-0.016735008,-0.73534733,-0.40339744,-1.2309196,0.48675612,-0.28171653,Neutro
0.0788529,0.014111464,-0.39505923,-0.016369589,-0.7337302,-0.40207505,-1.2264334,0.49227116,-0.29335043,Neutro
0.09248498,0.010031437,-0.39374158,-0.0062153907,-0.720704,-0.38643354,-1.2423075,0.59449655,-0.18203443,Neutro
0.088221416,0.014658895,-0.39980674,-0.0022524921,-0.70435363,-0.41129586,-1.2476916,0.5850241,-0.05561053,Neutro
0.119950764,0.013213267,-0.39248717,-0.004567953,-0.7192762,-0.38760275,-1.2449543,0.52186626,-0.18302915,Neutro
0.12965597,0.00689484,-0.38811043,-0.0039244937,-0.6903864,-0.3316656,-1.1751935,0.00088805624,-0.219866,Neutro
0.092101045,0.0072085694,-0.3850394,-0.0029117295,-0.7587953,-0.34456366,-1.2142061,0.35096297,-0.2234716,Neutro
0.10678443,0.03058072,-0.3803944,-0.01763894,-0.76498896,-0.33237636,-1.151461,0.039134294,-0.17371774,Neutro
0.122395046,0.03189576,-0.38306472,-0.016636666,-0.74971044,-0.3501171,-1.1631671,0.084006704,-0.1605234,Neutro
0.1258917,-0.000857131,-0.32325104,-0.027984042,-0.69507325,-0.35250965,-1.038195,-0.390351,-0.45658386,Neutro
0.10396969,-0.011905768,-0.32521448,-0.03667215,-0.7084338,-0.275969,-1.0245194,-1.1406513,-0.08059015,Neutro
0.24138139,0.12540437,-0.3398206,-0.13475429,-0.81959885,-0.2553684,-1.1085069,-0.5473308,-0.13833572,Neutro
0.14686689,0.04329888,-0.32597998,-0.0626349,-0.724862,-0.24568592,-1.0636835,-1.2754474,-0.1653123,Neutro
0.13532999,0.042033173,-0.32744172,-0.03519655,-0.72909236,-0.26712483,-1.1066952,-1.136026,-0.15598261,Neutro
0.09506343,0.027236644,-0.32266718,0.019601591,-0.67962307,-0.280067,-1.0889382,-1.2544317,-0.11858015,Neutro
0.11431707,0.0077548516,0.026228618,0.10541441,-0.75642043,-0.32616794,0.031248787,-1.0106684,-0.07671085,Neutro
0.11513766,0.008803268,0.026404716,0.11525505,-0.76620823,-0.35160223,0.030119969,-0.89912695,0.066004574,Neutro
0.102591984,0.007295808,0.02640925,0.12400979,-0.7536428,-0.35208312,0.028919004,-0.8897592,0.009880355,Neutro
0.07642238,-0.02250711,0.026158242,0.121105544,-0.743999,-0.32380795,0.02500776,-0.9343569,-0.028529193,Neutro
-0.025087893,-0.12966038,0.023063023,0.12565924,-0.6863457,-0.31385788,0.018378781,-0.87455726,-0.48851317,Neutro
-0.02739347,-0.13952915,0.022654977,0.12535551,-0.6861452,-0.3195791,0.019507421,-0.86218905,-0.5456708,Neutro
-0.02739347,-0.13952915,0.022654977,0.12535551,-0.6861452,-0.3195791,0.019507421,-0.86218905,-0.5456708,Neutro
-0.033539638,-0.14057496,0.02245751,0.1238065,-0.68284774,-0.30047783,0.023760477,-0.8534615,-0.57270825,Neutro
-0.035423025,-0.13933723,0.02245751,0.121724024,-0.67987627,-0.2971852,0.026667112,-0.9027537,-0.5893179,Neutro
-0.033297144,-0.14130254,0.022654977,0.12863027,-0.6829908,-0.31980887,0.024661232,-0.85740685,-0.5660705,Neutro
-0.26236677,-0.26364166,0.021670235,0.105214186,-0.57576,-0.29173923,0.020835916,-0.8042097,-0.6349318,Neutro
-0.2796907,-0.26332214,0.02142189,0.10026802,-0.55549157,-0.29254398,0.0069101434,-0.8875054,-0.7356692,Neutro
-0.19215511,-0.2275462,0.021581229,0.066031225,-0.56588864,-0.2593262,0.006506937,-1.2630802,-0.46373525,Neutro
-0.20723538,-0.23978063,-0.25671127,-0.051975477,-0.50895226,-0.25992686,-0.9002447,-1.3337866,-0.41238162,Neutro
-0.33357605,-0.269263,-0.2639848,-0.014008438,-0.5249353,-0.2432612,-0.8776757,-1.1678534,-0.28118673,Neutro
-0.2228428,-0.19905418,-0.30626225,-0.015201969,-0.5896316,-0.29141212,-1.009031,0.14832179,-0.5540502,Neutro
-0.23066549,-0.21205771,-0.32232603,0.0014169146,-0.56762326,-0.34825224,-1.0802647,0.38099533,-0.43222722,Neutro
-0.23517519,-0.21688993,-0.33036742,-0.0014705744,-0.55713093,-0.37765238,-1.1058103,0.6456106,-0.4520027,Neutro
-0.23051101,-0.21173473,-0.33363613,-0.00048880966,-0.55403334,-0.38783878,-1.1152052,0.714542,-0.426234,Neutro
-0.23317064,-0.21193887,-0.33526912,0.00090631924,-0.54297525,-0.46807355,-1.1237327,0.81443566,-0.4372511,Neutro
-0.1854975,-0.20953082,-0.3390598,0.0024791467,-0.4805065,-0.50587803,-1.0895929,0.34517446,-0.41124576,Neutro
-0.20438732,-0.22900434,-0.31664076,-0.0047185593,-0.4754743,-0.46653706,-1.0863638,0.33210683,-0.4939653,Neutro
-0.207242,-0.23750693,-0.3298228,0.0032783283,-0.48193413,-0.4587187,-1.1123111,0.3762876,-0.24553211,Neutro
-0.2202764,-0.24007347,-0.30203447,-0.003919986,-0.47158968,-0.46439132,-1.0859029,0.39299747,-0.46361396,Neutro
-0.23224886,-0.23173817,-0.28257573,-0.0041475124,-0.457914,-0.45596844,-1.0433077,0.37174323,-0.60426664,Neutro
-0.2552197,-0.25419265,-0.30689135,-6.111228e-05,-0.47122514,-0.4758898,-1.0969794,0.79660565,-0.42646182,Neutro
-0.2539668,-0.23928235,-0.2881307,-0.0016718799,-0.45604676,-0.4691822,-1.0539043,0.7522764,-0.56815314,Neutro
-0.21125422,-0.19594038,-0.33572719,0.015223949,-0.44339722,-0.46556148,-1.1126642,0.6244458,-0.2765892,Neutro
-0.23284493,-0.19591685,-0.2880143,0.007222409,-0.42567593,-0.46511212,-1.0514212,0.6083387,-0.56709945,Neutro
-1.855692,-0.6783512,-0.17683263,-0.21703988,-0.14374997,-0.24974231,-0.4155367,-0.8950481,-0.22735211,Neutro
-1.864833,-0.68883,-0.17941578,-0.21492204,-0.15244018,-0.25762588,-0.41883686,-0.91288114,-0.1600836,Neutro
-1.855697,-0.67776674,-0.17683263,-0.21687825,-0.14393045,-0.24980177,-0.4155367,-0.89639646,-0.22650486,Neutro
-1.7537937,-0.61285615,-0.206921,-0.26163656,-0.12557575,-0.24265535,-0.57713944,-0.1650859,-0.25480562,Neutro
-1.8287324,-0.617358,-0.17766614,-0.24663687,-0.1414473,-0.26305223,-0.41192123,-0.8186513,-0.45606217,Neutro
-1.8497134,-0.63066214,-0.17759714,-0.2499016,-0.14453836,-0.26684335,-0.4224517,-0.80545354,-0.35097674,Neutro
-1.8595254,-0.67146033,-0.17748532,-0.2469099,-0.1479419,-0.2514597,-0.44471723,-0.7404544,-0.20235538,Neutro
-1.8219053,-0.61263716,-0.17782016,-0.24642594,-0.14090785,-0.2623161,-0.40633598,-0.8136403,-0.4744269,Neutro
-1.8219053,-0.61263716,-0.17782016,-0.24642594,-0.14090785,-0.2623161,-0.40633598,-0.8136403,-0.4744269,Neutro
-1.8550012,-0.6818776,-0.17722146,-0.23818338,-0.14666322,-0.25572073,-0.44093403,-0.7430443,-0.22897652,Neutro
-1.8729283,-0.68965524,-0.17743585,-0.24333629,-0.14679267,-0.26086104,-0.4445614,-0.7346317,-0.18417612,Neutro
-1.824543,-0.61683625,-0.17768578,-0.24792945,-0.14091048,-0.26733232,-0.40996447,-0.8129328,-0.45779735,Neutro
-1.8219053,-0.61263716,-0.17782016,-0.24642594,-0.14090785,-0.2623161,-0.40633598,-0.8136403,-0.4744269,Neutro
-1.8287376,-0.6177565,-0.17766614,-0.24620616,-0.1414473,-0.26305223,-0.41111937,-0.81949073,-0.4560515,Neutro
-1.8972902,-0.67244494,-0.17771453,-0.26876402,-0.1552678,-0.28496453,-0.44289643,-0.7369212,-0.11471075,Neutro
-2.081885,-0.77009207,0.015374968,-0.26960495,-0.14785331,-0.26844582,-0.0039548837,-0.6799848,-0.23223563,Neutro
-2.087327,-0.7738667,0.0157461,-0.26611653,-0.15106604,-0.2729157,-0.0036398587,-0.68853486,-0.18454197,Neutro
-2.083351,-0.7810458,0.01575185,-0.26641476,-0.15457936,-0.27569997,-0.004139006,-0.6780242,-0.15344569,Neutro
-1.969304,-0.70070636,0.01800597,-0.2940471,-0.12292555,-0.2566425,-0.16487285,-0.07072276,-0.2431551,Neutro
-2.1224246,-0.761748,0.015443701,-0.27356508,-0.15710337,-0.28184465,-0.010077483,-0.8724412,-0.12016386,Neutro
-2.093728,-0.76112896,0.015377626,-0.25226894,-0.14520325,-0.24763435,-0.013370008,-0.8627476,-0.18400714,Neutro
-2.0850034,-0.77090544,0.015344969,-0.24349324,-0.14591655,-0.26053178,-0.010358505,-0.86970246,-0.21655037,Neutro
-2.1028755,-0.78775656,0.015262255,-0.23066889,-0.14611179,-0.2604397,-0.010344003,-0.86133516,-0.2209502,Neutro
-1.8601196,-0.71908844,0.014439982,-0.19239204,-0.13616785,-0.25162727,-0.6550878,-0.8634981,-0.24720022,Neutro
-1.8601887,-0.7224492,0.014441669,-0.19103126,-0.13605776,-0.25287822,-0.6550616,-0.8726765,-0.22961403,Neutro
-1.864636,-0.72368705,0.0148062855,-0.18469824,-0.136867,-0.25529504,-0.6586796,-0.8737057,-0.20889612,Neutro
-1.864636,-0.72368705,0.0148062855,-0.18469824,-0.136867,-0.25529504,-0.6586796,-0.8737057,-0.20889612,Neutro
-1.87255,-0.7286834,0.014489903,-0.20265976,0.0038798884,-0.25893936,-0.66226214,-0.9529313,-0.24034552,Neutro
-1.8751981,-0.7102698,-0.17619695,-0.20069055,-0.10304326,-0.25059944,-0.38268438,-0.91976607,-0.20849772,Neutro
-1.8744402,-0.71389914,-0.17599575,-0.17801367,-0.11440775,-0.25188205,-0.38817084,-0.91601634,-0.2581988,Neutro
-1.8802669,-0.7102857,-0.1789596,-0.18220164,-0.12282066,-0.24776037,-0.39546055,-0.91883934,-0.22112992,Neutro
-2.0709422,-0.8257901,-0.19281434,-0.12895212,-0.13162003,-0.24497575,-0.47229105,-0.4053363,-0.059536327,Neutro
-2.0170836,-0.74417984,-0.19176377,-0.19331034,-0.098140344,-0.2645855,-0.42608052,-0.57950854,-0.17535135,Neutro
-1.9908644,-0.73682696,-0.18642077,-0.23378533,-0.08714955,-0.23627624,-0.37609506,-0.8038492,-0.13241929,Neutro
-1.9841611,-0.7288695,-0.18622532,-0.22062603,-0.09242716,-0.23835641,-0.37598094,-0.7978734,-0.19663975,Neutro
-1.9841611,-0.72896546,-0.18622532,-0.22069687,-0.09242716,-0.23939472,-0.37598094,-0.7975838,-0.19572411,Neutro
-1.9593503,-0.668419,-0.18094303,-0.229464,-0.09970286,-0.24120766,-0.36820197,-0.8181049,-0.1986957,Neutro
-1.9821295,-0.6408554,-0.17923693,-0.20355308,-0.11986818,-0.21354905,-0.3897409,-0.77386236,-0.04261245,Neutro
-2.1817381,-0.7401047,-0.17692907,-0.20199136,-0.20489007,-0.27277288,-0.35047093,-0.2694814,-0.07393353,Neutro
-2.1177998,-0.7164468,-0.17570001,-0.1913676,-0.19768824,-0.2491774,-0.35816577,-0.3265023,-0.19472411,Neutro
-2.1209605,-0.71661466,-0.17568515,-0.19137886,-0.19765587,-0.24921903,-0.35823706,-0.3233342,-0.19448644,Neutro
-2.2352,-0.753683,-0.17944315,-0.19835897,-0.24285783,-0.2815121,-0.346611,-0.13067406,-0.083273,Neutro
